episode,return,loss
0,0.14505264578416027,-13.523738861083984
1,0.18702968063882036,75.0306396484375
2,0.06844997583412732,1.1127190589904785
3,0.19946972032353788,-15.412628173828125
4,0.1702701369691932,35.677040100097656
5,0.15332735938948,-41.531005859375
6,0.08470107993496451,-15.871867179870605
7,0.15955343954225704,35.637611389160156
8,-0.0028728539285001187,-24.11676597595215
9,0.08355309676904621,4.714276313781738
10,0.14179288700729692,-65.63450622558594
11,0.09907447307967276,-11.176997184753418
12,0.19960073835857012,5.406115531921387
13,0.17995130459158898,2.697381019592285
14,0.11250148927963732,25.71253204345703
15,0.19853956483348772,18.653766632080078
16,0.2579873269221525,2.739678382873535
17,0.22098564843762575,-43.55298614501953
18,0.14912577073957123,25.00861167907715
19,0.15496562028454408,-10.347869873046875
20,0.17999040324132204,-32.775489807128906
21,0.06493497992656444,-13.4873046875
22,0.23034053928721415,-47.80894470214844
23,-0.002861959837029082,-6.855477809906006
24,0.16258213302472363,-3.728912353515625
25,0.1848494653232386,-33.748313903808594
26,0.1499996236084673,98.2369155883789
27,0.2557178279579983,33.72891616821289
28,0.22446576369496957,14.721044540405273
29,0.17494085130631581,19.529285430908203
30,0.18828555998568758,-17.10462188720703
31,0.17138027684773066,-55.98728942871094
32,0.20751216714638349,43.656402587890625
33,0.08600251451109414,14.111921310424805
34,0.19678240206499803,-9.335655212402344
35,0.2360546918740946,22.331138610839844
36,0.20220845816401717,46.9695930480957
37,0.17688005840011517,16.847246170043945
38,0.1789909000174988,-18.293701171875
39,0.13153006327146177,62.86692810058594
40,0.16523873387633387,42.13664245605469
41,0.1800217799589931,-23.2694091796875
42,0.17290366947228047,27.49374771118164
43,0.2137954312996982,31.255428314208984
44,0.1806387280504283,26.577423095703125
45,0.19599486384469472,-20.112361907958984
46,0.1720883959253559,29.836166381835938
47,0.2170844148796715,-4.156411170959473
48,0.19539618396092756,-60.64199447631836
49,0.15451948714326508,-1.3867816925048828
50,0.1882789294073735,40.544559478759766
51,0.1428991498721794,10.237853050231934
52,0.18212781093669456,-39.95675277709961
53,0.1750444544456115,21.438270568847656
54,0.18922579144388757,-20.856563568115234
55,0.19673423428828324,-54.9284553527832
56,0.15808151399052878,-15.961848258972168
57,0.2316323368320749,23.035991668701172
58,0.18918441830176153,-37.45874786376953
59,0.2300539271174908,-8.794828414916992
60,0.09414541644864222,-30.629642486572266
61,0.1624054760559111,7.599889755249023
62,0.19488394781491608,27.07736587524414
63,0.24476681956072482,97.7655029296875
64,-0.034810550206548996,0.29102277755737305
65,0.25492041300197527,43.20824432373047
66,0.18514183215403196,-44.5732536315918
67,0.15482504201866,9.770492553710938
68,0.1893087995540717,30.4818058013916
69,0.1719571932181702,-46.67851638793945
70,0.20851013687163517,-70.61801147460938
71,0.14378543194878501,-13.533027648925781
72,0.24402921518009285,-10.783330917358398
73,0.14474969766365686,38.07083511352539
74,0.2158313386975666,93.98908233642578
75,0.20895012210950953,28.330883026123047
76,0.18540195342333826,-40.842979431152344
77,0.1633000432113259,-12.699951171875
78,0.2586113700714516,-27.102802276611328
79,0.20926695724179029,-67.8961181640625
80,0.21061065020474873,58.37277603149414
81,0.09431008443995359,22.718124389648438
82,0.24947358436421313,1.7137832641601562
83,0.16943840842787544,-29.83787727355957
84,0.18062604274495003,6.4607439041137695
85,0.2606697474482503,-38.06391143798828
86,0.16196773121444846,1.3156709671020508
87,0.12705506412391787,58.59474563598633
88,0.2798867863797155,5.722063064575195
89,0.1726100408786036,2.150455951690674
90,0.14156365138055238,-15.729379653930664
91,0.1909187866828616,0.9930882453918457
92,0.21454816559729856,3.2883291244506836
93,0.1619904405345966,77.21856689453125
94,0.1773691218305266,13.739103317260742
95,0.18930155649989616,1.7895164489746094
96,0.16199303029625362,52.00122833251953
97,0.14161123582823015,-23.253406524658203
98,0.15096048332289674,19.595375061035156
99,0.15381641455358824,-23.880287170410156
100,0.2181821644114828,30.31365966796875
101,0.1975447561340063,19.277353286743164
102,0.23857427862877795,13.395000457763672
103,0.19728608029620837,-13.580632209777832
104,0.2000012305804429,46.03009033203125
105,0.19328204892116624,-35.7679443359375
106,0.19486513840898706,-25.044921875
107,0.21521877690664087,11.222444534301758
108,0.17262597043470712,54.93831253051758
109,0.19078434596724742,-18.227142333984375
110,0.29046143840247013,-14.968856811523438
111,0.22945156218723567,-17.84161376953125
112,0.136987103549079,40.77984619140625
113,0.2107411508497506,-3.7715301513671875
114,0.13120911819612596,-49.60969543457031
115,0.24284847852669716,18.01974868774414
116,0.23982425112551814,-26.327491760253906
117,0.15787229197070668,-33.38334274291992
118,0.145432491826593,-8.574760437011719
119,0.2793563192219835,48.496437072753906
